Gmt time,Open,High,Low,Close,Volume
18.06.2022 00:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 00:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 01:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 01:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 02:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 02:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 03:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 03:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 04:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 04:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 05:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 05:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 06:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 06:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 07:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 07:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 08:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 08:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 09:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 09:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 10:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 10:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 11:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 11:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 12:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 12:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 13:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 13:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 14:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 14:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 15:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 15:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 16:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 16:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 17:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 17:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 18:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 18:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 19:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 19:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 20:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 20:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 21:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 21:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 22:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 22:30:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 23:00:00.000,104.423,104.423,104.423,104.423,0
18.06.2022 23:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 00:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 00:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 01:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 01:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 02:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 02:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 03:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 03:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 04:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 04:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 05:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 05:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 06:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 06:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 07:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 07:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 08:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 08:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 09:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 09:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 10:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 10:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 11:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 11:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 12:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 12:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 13:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 13:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 14:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 14:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 15:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 15:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 16:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 16:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 17:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 17:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 18:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 18:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 19:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 19:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 20:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 20:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 21:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 21:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 22:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 22:30:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 23:00:00.000,104.423,104.423,104.423,104.423,0
19.06.2022 23:30:00.000,104.423,104.423,104.423,104.423,0
20.06.2022 00:00:00.000,104.445,104.489,104.412,104.443,6.5024999999999995
20.06.2022 00:30:00.000,104.451,104.481,104.397,104.422,5.373
20.06.2022 01:00:00.000,104.419,104.445,104.378,104.424,5.294199999999999
20.06.2022 01:30:00.000,104.430,104.459,104.384,104.447,6.588
