Gmt time,Open,High,Low,Close,Volume
18.06.2022 00:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 00:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 01:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 01:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 02:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 02:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 03:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 03:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 04:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 04:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 05:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 05:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 06:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 06:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 07:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 07:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 08:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 08:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 09:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 09:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 10:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 10:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 11:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 11:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 12:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 12:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 13:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 13:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 14:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 14:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 15:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 15:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 16:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 16:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 17:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 17:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 18:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 18:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 19:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 19:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 20:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 20:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 21:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 21:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 22:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 22:30:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 23:00:00.000,1.04934,1.04934,1.04934,1.04934,0
18.06.2022 23:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 00:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 00:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 01:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 01:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 02:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 02:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 03:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 03:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 04:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 04:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 05:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 05:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 06:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 06:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 07:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 07:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 08:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 08:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 09:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 09:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 10:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 10:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 11:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 11:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 12:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 12:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 13:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 13:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 14:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 14:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 15:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 15:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 16:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 16:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 17:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 17:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 18:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 18:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 19:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 19:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 20:00:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 20:30:00.000,1.04934,1.04934,1.04934,1.04934,0
19.06.2022 21:00:00.000,1.04731,1.04898,1.04729,1.04896,240.34000000000006
19.06.2022 21:30:00.000,1.04896,1.04925,1.04827,1.04877,253.19200000000004
19.06.2022 22:00:00.000,1.04880,1.04914,1.04746,1.04842,2117.96
19.06.2022 22:30:00.000,1.04844,1.04911,1.04837,1.04904,1053.1299999999999
19.06.2022 23:00:00.000,1.04905,1.04916,1.04845,1.04874,1357.38
19.06.2022 23:30:00.000,1.04874,1.04926,1.04861,1.04898,1395.2299999999998
20.06.2022 00:00:00.000,1.04897,1.04950,1.04848,1.04915,3233.909999999999
20.06.2022 00:30:00.000,1.04914,1.04967,1.04887,1.04932,2073.65
20.06.2022 01:00:00.000,1.04933,1.05000,1.04930,1.04965,2353.1900000000005
20.06.2022 01:30:00.000,1.04966,1.04992,1.04909,1.04931,3821.07
20.06.2022 02:00:00.000,1.04931,1.05052,1.04924,1.05022,2891.5799999999995
20.06.2022 02:30:00.000,1.05021,1.05236,1.05021,1.05182,4139.450000000001
20.06.2022 03:00:00.000,1.05182,1.05262,1.05182,1.05191,4556.11
20.06.2022 03:30:00.000,1.05191,1.05287,1.05183,1.05283,4241.740000000001
20.06.2022 04:00:00.000,1.05281,1.05303,1.05224,1.05288,3593.359999999999
20.06.2022 04:30:00.000,1.05285,1.05296,1.05224,1.05228,2254.12
20.06.2022 05:00:00.000,1.05228,1.05290,1.05219,1.05240,3036.5099999999998
20.06.2022 05:30:00.000,1.05240,1.05315,1.05219,1.05290,4122.57
20.06.2022 06:00:00.000,1.05290,1.05427,1.05245,1.05285,7194.27
20.06.2022 06:30:00.000,1.05287,1.05317,1.05236,1.05245,4810.669999999999
20.06.2022 07:00:00.000,1.05245,1.05298,1.05134,1.05223,6070.669999999998
20.06.2022 07:30:00.000,1.05226,1.05252,1.05101,1.05167,5259.86
20.06.2022 08:00:00.000,1.05171,1.05213,1.05119,1.05156,5331.649999999999
20.06.2022 08:30:00.000,1.05157,1.05273,1.05121,1.05244,5618.74
20.06.2022 09:00:00.000,1.05244,1.05458,1.05241,1.05420,6343.790000000001
20.06.2022 09:30:00.000,1.05421,1.05421,1.05310,1.05326,6090.339999999999
20.06.2022 10:00:00.000,1.05327,1.05337,1.05242,1.05279,4789.619999999999
20.06.2022 10:30:00.000,1.05279,1.05377,1.05250,1.05317,4376.820000000001
20.06.2022 11:00:00.000,1.05319,1.05340,1.05200,1.05253,4633.360000000001
20.06.2022 11:30:00.000,1.05252,1.05354,1.05225,1.05259,5057.82
20.06.2022 12:00:00.000,1.05258,1.05276,1.05148,1.05198,3956.1899999999996
20.06.2022 12:30:00.000,1.05199,1.05229,1.05160,1.05171,2953.080000000001
20.06.2022 13:00:00.000,1.05172,1.05222,1.05072,1.05193,5161.130000000001
20.06.2022 13:30:00.000,1.05193,1.05247,1.05145,1.05184,4089.9300000000003
20.06.2022 14:00:00.000,1.05183,1.05361,1.05182,1.05317,2880.49
20.06.2022 14:30:00.000,1.05316,1.05416,1.05267,1.05349,4152.34
20.06.2022 15:00:00.000,1.05348,1.05354,1.05235,1.05293,3355.47
20.06.2022 15:30:00.000,1.05293,1.05380,1.05262,1.05377,3616.2099999999996
20.06.2022 16:00:00.000,1.05379,1.05381,1.05223,1.05244,3547.3199999999997
20.06.2022 16:30:00.000,1.05245,1.05257,1.05192,1.05233,1840.04
20.06.2022 17:00:00.000,1.05232,1.05233,1.05109,1.05114,878.7899999999998
20.06.2022 17:30:00.000,1.05120,1.05149,1.05058,1.05059,1262.21
20.06.2022 18:00:00.000,1.05060,1.05076,1.04986,1.05042,2609.6
20.06.2022 18:30:00.000,1.05042,1.05062,1.04985,1.04990,2265.1699999999996
20.06.2022 19:00:00.000,1.04992,1.05034,1.04979,1.05031,4012.480000000001
20.06.2022 19:30:00.000,1.05030,1.05119,1.05029,1.05111,1353.1299999999999
20.06.2022 20:00:00.000,1.05114,1.05144,1.05088,1.05091,876.4199999999998
20.06.2022 20:30:00.000,1.05096,1.05120,1.05084,1.05084,435.5799999999999
20.06.2022 21:00:00.000,1.05085,1.05104,1.05065,1.05091,178.73999999999998
20.06.2022 21:30:00.000,1.05095,1.05114,1.05089,1.05114,173.47
20.06.2022 22:00:00.000,1.05114,1.05130,1.05087,1.05103,405.45999999999987
20.06.2022 22:30:00.000,1.05104,1.05187,1.05104,1.05182,994.3400000000001
20.06.2022 23:00:00.000,1.05182,1.05182,1.05148,1.05172,854.79
20.06.2022 23:30:00.000,1.05172,1.05210,1.05135,1.05172,1034.5
21.06.2022 00:00:00.000,1.05173,1.05270,1.05164,1.05270,3113.099999999999
21.06.2022 00:30:00.000,1.05269,1.05330,1.05192,1.05325,3021.4999999999995
21.06.2022 01:00:00.000,1.05324,1.05424,1.05314,1.05342,2042.9099999999994
21.06.2022 01:30:00.000,1.05341,1.05371,1.05301,1.05340,3053.0899999999997
21.06.2022 02:00:00.000,1.05340,1.05407,1.05313,1.05335,1267.9299999999996
21.06.2022 02:30:00.000,1.05336,1.05356,1.05313,1.05333,1078.8600000000001
21.06.2022 03:00:00.000,1.05337,1.05338,1.05227,1.05285,2261.27
21.06.2022 03:30:00.000,1.05285,1.05321,1.05251,1.05320,1359.45
21.06.2022 04:00:00.000,1.05320,1.05328,1.05262,1.05267,940.3800000000001
21.06.2022 04:30:00.000,1.05265,1.05271,1.05206,1.05222,1026.66
21.06.2022 05:00:00.000,1.05222,1.05255,1.05188,1.05188,911.3999999999996
21.06.2022 05:30:00.000,1.05189,1.05190,1.05131,1.05184,1569.64
21.06.2022 06:00:00.000,1.05183,1.05216,1.05145,1.05203,2100.74
21.06.2022 06:30:00.000,1.05200,1.05326,1.05190,1.05323,3704.7700000000004
21.06.2022 07:00:00.000,1.05323,1.05534,1.05315,1.05468,4643.249999999999
21.06.2022 07:30:00.000,1.05467,1.05647,1.05444,1.05566,5566.959999999999
21.06.2022 08:00:00.000,1.05564,1.05686,1.05536,1.05631,6598.6399999999985
21.06.2022 08:30:00.000,1.05631,1.05792,1.05626,1.05781,9331.919999999998
21.06.2022 09:00:00.000,1.05783,1.05824,1.05726,1.05776,6699.429999999999
21.06.2022 09:30:00.000,1.05776,1.05791,1.05659,1.05677,5666.799999999998
21.06.2022 10:00:00.000,1.05678,1.05681,1.05505,1.05597,5595.570000000001
21.06.2022 10:30:00.000,1.05597,1.05670,1.05513,1.05521,7041.96
21.06.2022 11:00:00.000,1.05521,1.05567,1.05442,1.05506,6441.67
21.06.2022 11:30:00.000,1.05505,1.05600,1.05457,1.05500,9760.820000000002
21.06.2022 12:00:00.000,1.05500,1.05620,1.05457,1.05557,8976.650000000001
21.06.2022 12:30:00.000,1.05559,1.05628,1.05483,1.05517,10107.27
21.06.2022 13:00:00.000,1.05517,1.05577,1.05454,1.05477,8299.26
21.06.2022 13:30:00.000,1.05478,1.05615,1.05476,1.05589,5341.019999999999
21.06.2022 14:00:00.000,1.05588,1.05617,1.05443,1.05508,4249.360000000001
